# H2Pc Calc
-25.471
-25.3438
-24.5545
-24.069
-23.5779
-22.6406
-22.4488
-21.7542
-21.4677
-21.4565
-21.0395
-21.0345
-19.2159
-19.1951
-19.195
-18.875
-18.5791
-18.5729
-18.5402
-18.5118
-17.7974
-17.2964
-17.0694
-16.2718
-16.0908
-15.6836
-15.3753
-15.3048
-15.1609
-14.7824
-14.7551
-14.4713
-14.2381
-14.0273
-13.8438
-13.8366
-13.0133
-12.9933
-12.9706
-12.5208
-12.2805
-12.2681
-12.1428
-11.823
-11.5178
-11.4767
-11.2807
-11.1119
-11.1056
-11.0915
-10.9571
-10.8724
-10.7823
-10.6679
-10.622
-10.4723
-10.4451
-10.2761
-10.2698
-10.1098
-10.003
-9.9379
-9.4773
-9.0559
-8.97
-8.8882
-8.8868
-8.8704
-8.6462
-8.5161
-8.4779
-8.4639
-8.2966
-8.0854
-8.0618
-7.9871
-7.8583
-7.1426
-7.0218
-6.9047
-6.6472
-6.5109
-6.4591
-6.4583
-6.4504
-6.3668
-6.318
-6.2852
-6.2725
-6.0144
-5.9487
-5.9244
-4.793
